"","name","address","vacancy","postcode","lga"
"2513","Sydney Grammar School (Edgecliff) OSHC - Extend","PADDINGTON NSW 2021","No Vacancy","2021","Woollahra"
"2514","Annandale Early Learning Centre","ANNANDALE NSW 2038","Vacancy","2038","Inner West"
"2515","The Crescent Early Learning","ANNANDALE NSW 2038","Vacancy","2038","Inner West"
"2516","Jenny's Kindergarten - Stanmore","STANMORE NSW 2048","No Vacancy","2048","Inner West"
"2517","Papilio Early Learning Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"2518","St Brendan’s OSHClub","ANNANDALE NSW 2038","Vacancy","2038","Inner West"
"2519","Stanmore Kindergarten","STANMORE NSW 2048","No Vacancy","2048","Inner West"
"2520","KU - Rushcutters Bay Preschool","RUSHCUTTERS BAY NSW 2011",NA,"2011","Sydney"
"2521","Whoosh Care Annandale Community Centre","ANNANDALE NSW 2038","No Vacancy","2038","Inner West"
"2522","MindChamps Early Learning @ Annandale","ANNANDALE NSW 2038","No Vacancy","2038","Inner West"
"2523","The Green Elephant Early Learning Centre","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"2524","Annandale North Out of School Hours Care Association","ANNANDALE NSW 2038","Vacancy","2038","Inner West"
"2525","Playbright Rosebery","ROSEBERY NSW 2018","Vacancy","2018","Sydney"
"2526","The After School Klub Camdenville","NEWTOWN NSW 2042","No Vacancy","2042","Inner West"
"2527","Annandale After School Centre Inc.","ANNANDALE NSW 2038","Vacancy","2038","Inner West"
"2528","Annandale Public School Preschool","ANNANDALE NSW 2038",NA,"2038","Inner West"
"2529","Camdenville Public School Preschool","NEWTOWN NSW 2042",NA,"2042","Inner West"
"2530","Thumbelina Edgecliff Day Care Centre","EDGECLIFF NSW 2027","Vacancy","2027","Woollahra"
"2531","Dubbo Early Learning Centre","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2532","Imagine Childcare and Preschool Blueridge Park","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2533","St John's After School Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2534","Dubbo Christian Preschool","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"2535","Peppercorn Child Care Centre (Dubbo)","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2536","Nanima Preschool (Wellington)","WELLINGTON NSW 2820",NA,"2820","Dubbo Regional"
"2537","East Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2538","Insight Early Learning Southlakes Dubbo","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2539","Maranatha Gunyah Intergenerational Learning Centre","WELLINGTON NSW 2820","Vacancy","2820","Dubbo Regional"
"2540","Wellington Public School Parents and Citizens Association","WELLINGTON NSW 2820","Vacancy","2820","Dubbo Regional"
"2541","Buninyong Preschool","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"2542","Little Learners Long Day Care and Preschool","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2543","Wellington Public School Preschool","WELLINGTON NSW 2820",NA,"2820","Dubbo Regional"
"2544","Orana Heights After School Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2545","Hawthorn Street Early Learning Centre Pty Ltd","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2546","Wellington Community Children's Centre","WELLINGTON NSW 2820",NA,"2820","Dubbo Regional"
"2547","Dubbo & District Preschool Kindergarten","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"2548","Goodstart Early Learning Dubbo - Cobra Street","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2549","Playmates Cottage Childcare Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2550","Community Kids Dubbo Early Education Centre","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2551","St Laurence's After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2552","Nature's Academy Early Learning Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2553","North Dubbo Before and After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2554","South Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2555","Multi-Purpose Allira Gathering Association Incorporated T/as Allira MACS Childcare","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2556","Stepping Stones Early Learning Centre Dubbo","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2557","Dubbo Family Day Care","DUBBO NSW 2830","No Vacancy","2830","Dubbo Regional"
"2558","Carlton House Child Care Centre and Preschool","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2559","Regand Park Early Childhood Education Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2560","Rainbow Cottage Child Care Centre Dubbo","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2561","West Dubbo After School and Vacation Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2562","Dubbo West Public School Preschool","DUBBO WEST NSW 2830",NA,"2830","Dubbo Regional"
"2563","Dubbo West Preschool Inc","DUBBO NSW 2830",NA,"2830","Dubbo Regional"
"2564","Gowrie NSW Dubbo Early Education and Care Centre","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2565","Goodstart Early Learning Dubbo - Baird Drive","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2566","MAGS After School Care","DUBBO NSW 2830","Vacancy","2830","Dubbo Regional"
"2567","Dungog Community Pre-School Kindergarten","DUNGOG NSW 2420","No Vacancy","2420","Dungog"
"2568","Joeys Pre-School & Early Learning Centre","DUNGOG NSW 2420","Vacancy","2420","Dungog"
"2569","Stroud Pre School","STROUD NSW 2425",NA,"2425","Mid-Coast"
"2570","Clarence Town Pre-school","CLARENCE TOWN NSW 2321",NA,"2321","Maitland"
"2571","Thrive Kids Clarence Town OOSH","CLARENCE TOWN NSW 2321","Vacancy","2321","Maitland"
"2572","Hunter Mobile Preschool - Vacy OSHC","VACY NSW 2421","Vacancy","2421","Dungog"
"2573","Hunter Kids Paterson","PATERSON NSW 2421","No Vacancy","2421","Dungog"
"2574","Paterson Valley Community Pre-School","PATERSON NSW 2421",NA,"2421","Dungog"
"2575","Seaham OOSH","SEAHAM NSW 2324","Vacancy","2324","Port Stephens"
"2576","Seaham Pre-School","SEAHAM NSW 2324",NA,"2324","Port Stephens"
"2577","Jacaranda Grove Pre School, NELSONS PLAINS","NELSONS PLAINS NSW 2324","Vacancy","2324","Port Stephens"
"2578","Karuah OSHC","KARUAH NSW 2324","No Vacancy","2324","Port Stephens"
"2579","Karuah Preschool","KARUAH NSW 2324",NA,"2324","Port Stephens"
"2580","Wallalong Preschool","WALLALONG NSW 2320",NA,"2320","Maitland"
"2581","Largs After School Care","LARGS NSW 2320","Vacancy","2320","Maitland"
"2582","Kindy Patch Largs","LARGS NSW 2320","Vacancy","2320","Maitland"
"2583","Hinton Before and After School Care","HINTON NSW 2321","Vacancy","2321","Maitland"
"2584","Little Miracles (Medowie) Pty Ltd","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"2585","Morpeth Public School TheirCare","MORPETH NSW 2321","Vacancy","2321","Maitland"
"2586","The Learning Terrace Early Education, Care and Preschool","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"2587","SmartPlay OSHC Medowie","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"2588","Joeys Pre-School & Early Learning Centre","MORPETH NSW 2321","Vacancy","2321","Maitland"
"2589","Bolwarra After School Care","BOLWARRA NSW 2320","Vacancy","2320","Maitland"
"2590","Tillys Play and Education Centre - Bolwarra","BOLWARRA NSW 2320","No Vacancy","2320","Maitland"
"2591","Thrive Kids Medowie OOSH","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"2592","Little Beginnings at Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"2593","Mother Goose Day Nursery","BOLWARRA NSW 2320","No Vacancy","2320","Maitland"
"2594","Story House Early Learning Aberglasslyn","ABERGLASSLYN NSW 2320","Vacancy","2320","Maitland"
"2595","Medowie Community Pre-School","MEDOWIE NSW 2318",NA,"2318","Port Stephens"
"2596","TLC Early Learning Centre","RAYMOND TERRACE NSW 2324","No Vacancy","2324","Port Stephens"
"2597","Uniting Early Learning Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"2598","Kids Cave Early Education","ABERGLASSLYN NSW 2320","No Vacancy","2320","Maitland"
"2599","WIRREANDA OOSH","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"2600","Irrawang Public School Preschool","RAYMOND TERRACE NSW 2324",NA,"2324","Port Stephens"
"2601","Thrive Kids Grahamstown OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2602","Medowie Gumnut Pre-School","MEDOWIE NSW 2318",NA,"2318","Port Stephens"
"2603","Raymond Terrace Early Education Centre","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2604","Lakeside Creative Minds Early Learning and Preschool","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2605","St Nicholas Early Education Raymond Terrace","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2606","Linuwel Pre-School","EAST MAITLAND NSW 2323",NA,"2323","Maitland"
"2607","Inspired OSHC Linuwel","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"2608","Thrive Kids Family Day Care","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2609","Kids Cave Early Education Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2610","Rutherford Before and After School Care and Vacation Care","RUTHERFORD NSW 2320","No Vacancy","2320","Maitland"
"2611","Little Miracles Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2612","Tenambit Before and After School Care","TENAMBIT NSW 2323","Vacancy","2323","Maitland"
"2613","The Hub Preschool & Early Education Academy Pty Ltd","RUTHERFORD NSW 2320","No Vacancy","2320","Maitland"
"2614","Thrive Kids Boomerang Park OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2615","Thrive Kids Raymond Terrace OOSH","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2616","Kindy Patch Tenambit","TENAMBIT NSW 2323","Vacancy","2323","Maitland"
"2617","Goodstart Early Learning Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2618","OOSHcare Nillo Infants School","LORN NSW 2320","Vacancy","2320","Maitland"
"2619","Raymond Terrace Community Pre-School","RAYMOND TERRACE NSW 2324","Vacancy","2324","Port Stephens"
"2620","St Nicholas OOSH Chisholm","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"2621","St Nicholas Early Education Chisholm","CHISHOLM NSW 2322","Vacancy","2322","Maitland"
"2622","Kinda Kapers @ Maitland","MAITLAND NSW 2320","No Vacancy","2320","Maitland"
"2623","Kookaburra Korner Early Education Centre","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2624","Bright Beginnings Maitland","MAITLAND NSW 2320","No Vacancy","2320","Maitland"
"2625","Kindy Patch Emma's","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"2626","Maitland Community Pre-school","MAITLAND NSW 2320",NA,"2320","Maitland"
"2627","St Nicholas OOSH Rutherford","RUTHERFORD NSW 2320","No Vacancy","2320","Maitland"
"2628","St Nicholas Early Education Medowie","MEDOWIE NSW 2318","No Vacancy","2318","Port Stephens"
"2629","St Nicholas Early Education Maitland","MAITLAND NSW 2320","No Vacancy","2320","Maitland"
"2630","LITTLE ZAK'S ACADEMY CHISHOLM","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"2631","Kindy Patch Medowie","MEDOWIE NSW 2318","Vacancy","2318","Port Stephens"
"2632","Maitland Kids Preschool and Early Learning Centre","MAITLAND NSW 2320","Vacancy","2320","Maitland"
"2633","PCYC- Out Of School Hours Maitland","MAITLAND NSW 2320","Vacancy","2320","Maitland"
"2634","24/7 Family Day Care","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"2635","Busy Bees at Maitland","MAITLAND NSW 2320","Vacancy","2320","Maitland"
"2636","Tillys Play and Education Centre - Rutherford","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2637","St Nicholas OOSH Maitland","MAITLAND NSW 2320","No Vacancy","2320","Maitland"
"2638","Community Kids Thornton Early Education Centre","THORNTON NSW 2322","Vacancy","2322","Maitland"
"2639","Telarah Public School Preschool","TELARAH NSW 2320",NA,"2320","Maitland"
"2640","Maitland After School Care","MAITLAND NSW 2320","Vacancy","2320","Maitland"
"2641","East Maitland Before & After School Care","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"2642","King St Community Pre-School East Maitland","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"2643","St Nicholas OOSH East Maitland","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"2644","Fieldsend ELC","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"2645","East Maitland Pre-School (George St)","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"2646","Rutherford Playtime Pre-School","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2647","Tillys Play and Education Centre - East Maitland","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"2648","Bulahdelah Pre School","BULAHDELAH NSW 2423",NA,"2423","Mid-Coast"
"2649","Busy Bees at Heritage Parc","RUTHERFORD NSW 2320","Vacancy","2320","Maitland"
"2650","Story House Early Learning Maitland","SOUTH MAITLAND NSW 2320","Vacancy","2320","Maitland"
"2651","Tillys Play and Education Centre - Chisholm","CHISHOLM NSW 2322","No Vacancy","2322","Maitland"
"2652","LITTLE ZAK'S ACADEMY THORNTON","THORNTON NSW 2322","No Vacancy","2322","Maitland"
"2653","Bright Start Early Learning Heatherbrae","HEATHERBRAE NSW 2324","No Vacancy","2324","Port Stephens"
"2654","Little Zaks Academy Thornton 2","THORNTON NSW 2322","No Vacancy","2322","Maitland"
"2655","Metford After School Care and Vacation Care","METFORD NSW 2323","Vacancy","2323","Maitland"
"2656","Thornton Child Care and Pre-School Centre","THORNTON NSW 2322","Vacancy","2322","Maitland"
"2657","East Maitland Pre-School (Brunswick St)","MAITLAND EAST NSW 2323",NA,"2323","Maitland"
"2658","Metford Child Care Centre","METFORD NSW 2323","No Vacancy","2323","Maitland"
"2659","Thornton Before and After School Care and Vacation Care","THORNTON NSW 2322","Vacancy","2322","Maitland"
"2660","Green Hills Montessori Academy","EAST MAITLAND NSW 2323","No Vacancy","2323","Maitland"
"2661","Mindaribba Local Aboriginal Land Council Preschool","METFORD NSW 2323",NA,"2323","Maitland"
"2662","Valley Village Early Learning","METFORD NSW 2323","Vacancy","2323","Maitland"
"2663","Tilli Tadpoles Early Learning Centre","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"2664","Charlie's OOSH","METFORD NSW 2323","Vacancy","2323","Maitland"
"2665","Fair Play OOSH (Aust) - Tanilba Bay","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"2666","Foundations Learning Academy","EAST MAITLAND NSW 2323","Vacancy","2323","Maitland"
"2667","Maitland Family Day Care Scheme","METFORD NSW 2323","Vacancy","2323","Maitland"
"2668","KU Peninsula Preschool","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"2669","Hunter Valley Grammar School Early Learning Centre","ASHTONFIELD NSW 2323",NA,"2323","Maitland"
"2670","St Nicholas OOSH Lochinvar","LOCHINVAR NSW 2321","No Vacancy","2321","Maitland"
"2671","Goodstart Early Learning Thornton","THORNTON NSW 2322","Vacancy","2322","Maitland"
"2672","St Nicholas Early Education Lochinvar","LOCHINVAR NSW 2321","Vacancy","2321","Maitland"
"2673","TeamKids - Hunter Valley Grammar","ASHTONFIELD NSW 2323","No Vacancy","2323","Maitland"
"2674","Kindy Patch Ashtonfield","ASHTONFIELD NSW 2323","Vacancy","2323","Maitland"
"2675","Tilli Tadpoles Preschool","TANILBA BAY NSW 2319","Vacancy","2319","Port Stephens"
"2676","Camp Australia - Ashtonfield Public School OSHC","ASHTONFIELD NSW 2323","No Vacancy","2323","Maitland"
"2677","Lochinvar OOSH & Vacation Care","LOCHINVAR NSW 2321","No Vacancy","2321","Maitland"
"2678","Shamrock Hill Early Learning and Long Day Care Centre","ASHTONFIELD NSW 2323","Vacancy","2323","Maitland"
"2679","Fair Play OOSH Woodberry","WOODBERRY NSW 2322","Vacancy","2322","Maitland"
"2680","Woodberry Community Preschool","WOODBERRY NSW 2322",NA,"2322","Maitland"
"2681","The Y Gillieston OSHC","GILLIESTON HEIGHTS NSW 2321","Vacancy","2321","Maitland"
"2682","Thornton ELC","THORNTON NSW 2322","Vacancy","2322","Maitland"
"2683","Samaritans Early Learning Centre - Woodberry","WOODBERRY NSW 2322","Vacancy","2322","Maitland"
"2684","Salt Ash OOSH & VC","SALT ASH NSW 2318","Vacancy","2318","Port Stephens"
"2685","Beresfield Community Children's Education Centre","BERESFIELD NSW 2322","No Vacancy","2322","Maitland"
"2686","Goodstart Early Learning Beresfield","BERESFIELD NSW 2322","Vacancy","2322","Maitland"
"2687","Busy Bees at Salt Ash","SALT ASH NSW 2318","Vacancy","2318","Port Stephens"
"2688","Little Treasures Childcare","GRETA NSW 2334","Vacancy","2334","Cessnock"
"2689","St Nicholas Early Education Gillieston Heights","GILLIESTON HEIGHTS NSW 2321","No Vacancy","2321","Maitland"
"2690","Tillys Play and Education Centre - Gillieston Heights","GILLIESTON HEIGHTS NSW 2321","No Vacancy","2321","Maitland"
"2691","Camp Australia - Beresfield Public School OSHC","BERESFIELD NSW 2322","Vacancy","2322","Maitland"
"2692","Salamander Child Care Centre","SALAMANDER BAY NSW 2317","No Vacancy","2317","Port Stephens"
"2693","BRIGHT STEPS ACADEMY","BERESFIELD NSW 2322","No Vacancy","2322","Maitland"
"2694","Bees Nees Early Learning PTY LTD","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"2695","Greta Community Pre-School","GRETA NSW 2334",NA,"2334","Cessnock"
"2696","Tarro Before and After School Care","TARRO NSW 2322","Vacancy","2322","Maitland"
"2697","Fair Play OOSH Greta","GRETA NSW 2334","Vacancy","2334","Cessnock"
"2698","Tillys Play and Development Centre - Greta","GRETA NSW 2334","No Vacancy","2334","Cessnock"
"2699","Amaroo Early Learning Centre","TEA GARDENS NSW 2324","No Vacancy","2324","Port Stephens"
"2700","Active OOSH Gloucester","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"2701","Gloucester Pre School & Early Years Learning Centre","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"2702","St Nicholas OOSH Gloucester","GLOUCESTER NSW 2422","No Vacancy","2422","Mid-Coast"
"2703","Branxton Pre-School","BRANXTON NSW 2335",NA,"2335","Cessnock"
"2704","Fair Play OOSH Branxton","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"2705","St Nicholas OOSH Tea Gardens","TEA GARDENS NSW 2324","No Vacancy","2324","Port Stephens"
"2706","St Nicholas Early Education Branxton","BRANXTON NSW 2335","No Vacancy","2335","Cessnock"
"2707","Barrington Street Pre School & Long Day Care Centre","GLOUCESTER NSW 2422","Vacancy","2422","Mid-Coast"
"2708","Angel Tots Early Learning Centre","SALAMANDER BAY NSW 2317","No Vacancy","2317","Port Stephens"
"2709","St Nicholas OOSH Branxton","BRANXTON NSW 2335","No Vacancy","2335","Cessnock"
"2710","Huntlee Early Learning Centre","BRANXTON NSW 2335","Vacancy","2335","Cessnock"
"2711","The Cottage Preschool and Early Learning Centre","NORTH ROTHBURY NSW 2335","Vacancy","2335","Cessnock"
"2712","Tea Gardens Hawks Nest Preschool","HAWKS NEST NSW 2324",NA,"2324","Port Stephens"
"2713","Gulpa Preschool","DENILIQUIN NSW 2710",NA,"2710","Edward River"
"2714","Intereach Out of School Hours Care","DENILIQUIN NSW 2710","Vacancy","2710","Edward River"
"2715","Deniliquin Child Care Centre","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"2716","Deniliquin Mobile Children's Service","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
"2717","Intereach Family Day Care Vic","DENILIQUIN NSW 2710","No Vacancy","2710","Edward River"
